ItemName,Zone,Rack,Slot,Slot Dimensions,Max Weight,Near Picking Zone,Near Packing Machine,Near Outbound Gate
Headphones,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Toys,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Headphones,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Headphones,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Mobile,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Action Figures,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plant Pots,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Oil,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Paint,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Academic,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pans,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Basketball,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Food,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Vitamins,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Academic,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Headphones,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Acid,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Notebooks,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pots,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Staplers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Cereal,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Non-fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Action Figures,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Mascara,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Academic,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Headphones,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Puzzles,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Acid,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Staplers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Notebooks,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Mobile,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Care Products,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Shoes,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Food,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Batteries,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Comics,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Seeds,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Action Figures,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Wheat,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plates,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alkali,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plates,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Bleach,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Academic,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Laptop,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Food,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Wheat,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Oil,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Non-fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Gasoline,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Puzzles,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Foundation,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Paint,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Vitamins,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Mascara,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Toys,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plates,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Basketball,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Gasoline,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Detergent,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Board Games,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Prescription Medicine,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Paint,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Detergent,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Bleach,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Screws,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plates,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Cereal,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Action Figures,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Camera,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Gasoline,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pens,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Headphones,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Paint,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pans,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alcohol,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Academic,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Paint,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Non-fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pots,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Foundation,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Football,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Notebooks,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alcohol,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plates,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pans,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Laptop,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Drills,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Batteries,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Board Games,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Football,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Comics,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Hammers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Drills,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Puzzles,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pans,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Drills,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Bleach,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alkali,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Salt,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Oil,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Food,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Basketball,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Rice,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Markers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Staplers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Shirt,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plant Pots,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Oil,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Seeds,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Rice,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pens,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Detergent,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Car Oil,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Camera,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Mobile,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Mascara,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Bleach,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alcohol,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Care Products,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Dolls,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Camera,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Acid,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Prescription Medicine,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Food,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Basketball,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Screws,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Notebooks,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Detergent,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Shirt,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Prescription Medicine,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Acid,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pants,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Car Oil,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Detergent,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Batteries,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Prescription Medicine,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Non-fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Acid,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Bleach,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Markers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Staplers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Basketball,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Mobile,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Comics,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Staplers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Sugar,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alcohol,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Hammers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Camera,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pots,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Batteries,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Basketball,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alkali,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Shirt,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Painkillers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Action Figures,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Dolls,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Puzzles,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Seeds,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Detergent,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Detergent,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Cutlery,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Paint,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Seeds,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Paint,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Toys,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Painkillers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Gasoline,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Laptop,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Board Games,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alcohol,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Care Products,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Action Figures,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plates,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Painkillers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plant Pots,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Shirt,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Basketball,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Shirt,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Notebooks,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Vitamins,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Mascara,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Drills,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Laptop,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Rice,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Notebooks,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Acid,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Salt,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plates,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Vitamins,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Prescription Medicine,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Football,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Camera,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Headphones,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Acid,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Dolls,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Gasoline,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Hammers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Vitamins,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Rice,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Rice,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Nails,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Painkillers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Shirt,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Action Figures,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pants,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Comics,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Comics,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Gasoline,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Cutlery,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Football,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Hammers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Staplers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Care Products,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Cereal,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plant Pots,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Painkillers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Vitamins,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Action Figures,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Cutlery,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Hammers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pants,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alkali,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Salt,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Fertilizer,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Batteries,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Markers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Headphones,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Shirt,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Oil,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Non-fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alcohol,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Dolls,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pans,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Plates,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Vitamins,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pet Care Products,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Non-fiction,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Cutlery,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pants,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Sugar,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Academic,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Bleach,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Rice,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Prescription Medicine,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Screws,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Pens,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Prescription Medicine,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Eyeliner,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Markers,Zone 13,Rack 1,Slot 2,"[44, 39, 42]",2228,False,True,True
Alcohol,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Non-fiction,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Dolls,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Plant Pots,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Shirt,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Paint,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Dolls,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Salt,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Gardening Tools,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Pet Beds,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Fiction,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Plant Pots,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Prescription Medicine,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Academic,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Prescription Medicine,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Car Oil,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Pens,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Car Oil,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Seeds,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Pens,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Jacket,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Salt,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Notebooks,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Staplers,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Acid,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Batteries,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Shirt,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Pet Care Products,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Rice,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Laptop,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Mobile,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Alcohol,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Dolls,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Pots,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Prescription Medicine,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Mobile,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Football,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Board Games,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Pans,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
Camera,Zone 13,Rack 2,Slot 1,"[62, 79, 44]",1799,False,False,True
